AccountID,AccountName,AccountType,Industry,ParentAccountID,City,State,Website,GSTIN,DUNS,ParentDUNS,KN_Designation,EstimatedFleetSize,OwnerUserID,CreatedOn
ACC-00116,Chamundi Technologies Pvt Ltd - Bengaluru Branch,Corporate (Staff & Executive Cars),Information Technology,ACC-00112,Bengaluru,Karnataka,chamunditechnologies.com,29TQMCC4202A1ZO,191072781,545340627,Key,3,USR-197,2025-07-23 23:54:51
ACC-00117,Chamundi Traders Pvt Ltd,Corporate (Staff & Executive Cars),Retail,ACC-00112,Bengaluru,Karnataka,chamunditechnologies.com,29TCHCC2627K1ZS,987426767,545340627,Key,6,USR-200,2026-07-22 06:15:48
ACC-00118,Chamundi Technologies Pvt Ltd - Hubballi Branch,Corporate (Staff & Executive Cars),Information Technology,ACC-00112,Hubballi,Karnataka,chamunditechnologies.com,29TQMCC4202A1ZO,289460413,545340627,Key,2,USR-200,2026-09-22 00:00:00
ACC-00119,Tulasi Self Drive Cars Pvt Ltd,Car Rental & Self-Drive,Rental,,Hubballi,Karnataka,tulasiselfdrivecars.in,29YHACT7237A1ZG,370746122,,Named,605,USR-209,2023-04-21 21:27:04
ACC-00120,Tulasi Rent-a-Car LLP,Car Rental & Self-Drive,,ACC-00119,Bengaluru,Karnataka,tulasiselfdrivecars.in,29HUXFT4888A1Z2,361494380,370746122,,99,USR-214,2023-07-09 20:45:41
ACC-00121,Tulasi Self Drive Cars,Car Rental & Self-Drive,Automotive Rental,,Bengaluru,Karnataka,tulasiselfdrivecars.in,29GBJPT3498N1ZC,878388101,370746122,Named,54,USR-208,2025-07-01 00:07:20
ACC-00122,Akshaya Staff Transport Services Pvt Ltd,Employee Transport Services,Transportation Services,,Bengaluru,Karnataka,akshayastafftransports.in,29LDOCA0086C1Z9,,,Key,318,USR-198,2024-10-22 22:53:20
ACC-00123,Akshaya Staff Transport Services Pvt Ltd - Mangaluru Branch,Employee Transport Services,Transportation Services,ACC-00122,Mangaluru,Karnataka,akshayastafftransports.in,29LDOCA0086C1Z9,,,Key,60,USR-199,2025-01-23 11:22:16
ACC-00124,Akshaya Commute Solutions Pvt Ltd,Employee Transport Services,Transportation Services,ACC-00122,Bengaluru,Karnataka,akshayacommutesolution.com,29EKOCA6118P1Z9,,,,185,USR-208,2026-04-23 18:26:33
ACC-00125,Unity Fleet Leasing Pvt Ltd,Leasing & Subscription,Banking & Financial Services,,Tumakuru,Karnataka,unityfleetleasing.com,29YMKCU1969N1Z0,979042484,,Key,5885,USR-198,2020-11-29 04:48:05
ACC-00126,Unity Car Subscription Services Pvt Ltd,Leasing & Subscription,Banking & Financial Services,ACC-00125,Hubballi,Karnataka,unitycarsubscriptionse.in,29VCDCU9002Y1ZL,,,Key,569,USR-198,2021-02-25 19:34:36
ACC-00127,Unity Auto Leasing Pvt Ltd,Leasing & Subscription,Banking & Financial Services,,Mysuru,Karnataka,unityfleetleasing.com,29IEYCU0592P1ZM,,,Key,639,USR-197,2022-12-19 17:34:21
ACC-00128,Unity Fleet Leasing Pvt Ltd - Davanagere Branch,Leasing & Subscription,Banking & Financial Services,,Davangere,Karnataka,unityfleetleasing.com,29YMKCU1969N1Z0,533845435,979042484,Key,1297,USR-198,2021-05-17 17:43:49
ACC-00129,Unity Fleet Leasing Pvt Ltd - Mangaluru Branch,Leasing & Subscription,Banking & Financial Services,ACC-00125,Mangaluru,Karnataka,unityfleetleasing.com,,356922997,979042484,Key,1556,USR-199,2022-05-20 09:23:15
ACC-00130,Galaxy Retail Pvt Ltd,Corporate (Staff & Executive Cars),Retail,,Belagavi,Karnataka,galaxyretail.co.in,,844696766,,Key,113,USR-200,2020-08-30 21:03:28
ACC-00131,Galaxy Retail Pvt Ltd - Davanagere Branch,Corporate (Staff & Executive Cars),Retail,ACC-00130,Davanagere,Karnataka,galaxyretail.co.in,29NORCG3310C1ZM,,,,24,USR-201,2022-02-26 08:42:32
ACC-00132,Galaxy Retail Pvt Ltd - Hubballi Branch,Corporate (Staff & Executive Cars),Retail,ACC-00130,Hubballi,Karnataka,galaxyretail.co.in,29NORCG3310C1ZM,145341764,844696766,Key,15,USR-198,2021-12-26 01:30:51
ACC-00133,Galaxy Retail Pvt Ltd - Udupi Branch,Corporate (Staff & Executive Cars),Retail,ACC-00130,Udupi,Karnataka,galaxyretail.co.in,29NORCG3310C1ZM,,,Key,14,USR-198,2022-12-30 06:46:37
ACC-00134,Pragati Rent-a-Car,Car Rental & Self-Drive,Automotive Rental,,Tumakuru,Karnataka,pragatirentacar.in,29EKFPP0509Z1Z1,,,Named,105,USR-212,2019-09-13 03:28:10
ACC-00135,Pragati Rent-a-Car Pvt Ltd,Car Rental & Self-Drive,Automotive Rental,ACC-00134,Mysuru,Karnataka,pragatirentacar.com,29UYMCP8291S1Z4,,,,30,USR-211,2020-04-14 08:37:25
ACC-00136,Pragati Self Drive Cars LLP,Car Rental & Self-Drive,Automotive Rental,ACC-00134,Bengaluru,Karnataka,pragatirentacar.in,29KGCFP7021G1ZQ,,,Named,16,USR-211,2021-01-18 08:18:05
ACC-00137,Pragati Rent-a-Car - Hubballi Branch,Car Rental & Self-Drive,Automotive Rental,ACC-00134,Hubballi,Karnataka,pragatirentacar.in,29EKFPP0509Z1Z1,,,Named,25,USR-209,2021-02-01 10:31:52
ACC-00138,Pragati Car Rentals Pvt Ltd,Car Rental & Self-Drive,Car Rental,ACC-00134,Davanagere,Karnataka,pragaticarrentals.co.in,29XYVCP2549Q1Z7,,,Named,10,USR-208,2021-04-09 21:40:31
ACC-00139,Pragati Car Hire,Car Rental & Self-Drive,Automotive Rental,,Bengaluru,Karnataka,pragatirentacar.in,29IAUPP5097I1ZG,,,Named,72,USR-202,2019-10-27 11:37:04
ACC-00140,Pragati Rent-a-Car - Belagavi Branch,Car Rental & Self-Drive,Automotive Rental,ACC-00134,Belagavi,Karnataka,pragatirentacar.in,29EKFPP0509Z1Z1,,,Named,36,USR-206,2021-01-14 02:36:23
ACC-00141,Surya Cabs,Cab Fleet Operator,Transportation Services,,Bengaluru,Karnataka,suryacabs.co.in,29YOSPS9924A1ZN,834257418,,Named,74,USR-216,2020-12-21 18:14:26
ACC-00142,Surya Travels,Cab Fleet Operator,Travels,ACC-00141,Bengaluru,Karnataka,suryacabs.co.in,29MBSPS0999L1Z2,,,Named,44,USR-208,2022-09-02 21:21:58
ACC-00143,Surya Cabs - Shivamogga Branch,Cab Fleet Operator,Transportation Services,ACC-00141,Shivamogga,Karnataka,suryacabs.co.in,29YOSPS9924A1ZN,,,Named,19,USR-206,2023-01-10 01:17:56
ACC-00144,Surya Tours & Travels Pvt Ltd,Cab Fleet Operator,Transport,ACC-00141,Bengaluru,Karnataka,suryacabs.co.in,29FPLCS8670I1ZK,,,Named,17,USR-216,2021-05-07 03:38:46
ACC-00145,Surya Taxi Services Pvt Ltd,Cab Fleet Operator,Transportation Services,ACC-00141,Davanagere,Karnataka,suryacabs.co.in,,948254156,834257418,Named,35,USR-202,2023-03-08 18:48:05
ACC-00146,Surya Cabs - Mysuru Branch,Cab Fleet Operator,Transportation Services,ACC-00141,Mysuru,Karnataka,suryacabs.co.in,29YOSPS9924A1ZN,229741433,834257418,Named,19,USR-210,2022-11-07 06:29:48
ACC-00147,Evergreen Self Drive Cars,Car Rental & Self-Drive,Automotive Rental,,Bengaluru,Karnataka,evergreenselfdrivecars.in,,,,Named,284,USR-209,2025-03-14 17:52:45
ACC-00148,Evergreen Car Hire LLP,Car Rental & Self-Drive,,ACC-00147,Bengaluru,Karnataka,evergreenselfdrivecars.in,29KIIFE0597H1ZD,,,Named,196,USR-211,2025-10-29 09:32:23
ACC-00149,Evergreen Rent-a-Car Pvt Ltd,Car Rental & Self-Drive,Automotive Rental,ACC-00147,Bengaluru,Karnataka,evergreenrentacar.com,29PFGCE8229J1ZH,,,Named,79,USR-202,2026-09-22 00:00:00
ACC-00150,Evergreen Self Drive Cars - Hubballi Branch,Car Rental & Self-Drive,Automotive Rental,ACC-00147,Hubballi,Karnataka,evergreenselfdrivecars.in,29HHFPE3764W1Z7,,,Named,91,USR-214,2026-09-22 00:00:00
ACC-00151,Evergreen Car Rentals,Car Rental & Self-Drive,Car Rental,ACC-00147,Bengaluru,Karnataka,evergreenselfdrivecars.in,29GVKPE7445B1ZF,,,Named,95,USR-216,2026-09-22 00:00:00
ACC-00152,Evergreen Self Drive Cars - Belagavi Branch,Car Rental & Self-Drive,Automotive Rental,ACC-00147,Belagavi,Karnataka,evergreenselfdrivecars.in,29HHFPE3764W1Z7,,,Named,88,USR-211,2025-07-14 21:57:20
ACC-00153,Evergreen Self Drive Cars - Hubballi Branch,Car Rental & Self-Drive,Automotive Rental,ACC-00147,Hubballi,Karnataka,evergreenselfdrivecars.in,29HHFPE3764W1Z7,,,,86,USR-209,2026-03-22 14:21:18
ACC-00154,Pinnacle Corporate Mobility Pvt Ltd,Employee Transport Services,Transport,,Bengaluru,Karnataka,pinnaclecorporatemobil.com,,,,Named,175,USR-209,2021-05-07 05:51:47
ACC-00155,Pinnacle Corporate Mobility Pvt Ltd - Mysuru Branch,Employee Transport Services,Transportation Services,ACC-00154,Mysuru,Karnataka,pinnaclecorporatemobil.com,,,,Named,30,USR-206,2023-06-18 22:05:21
ACC-00156,Pinnacle Staff Transport Services Pvt Ltd,Employee Transport Services,Transportation Services,ACC-00154,Shivamogga,Karnataka,pinnaclestafftransport.com,29NKJCP0605W1ZO,,,Named,267,USR-215,2021-12-30 23:42:03
ACC-00157,Pinnacle Corporate Mobility Pvt Ltd - Udupi Branch,Employee Transport Services,Transportation Services,ACC-00154,Udupi,Karnataka,pinnaclecorporatemobil.com,29IPFCP5009D1ZI,,,Named,56,USR-206,2023-05-20 08:19:36
ACC-00158,Pinnacle Corporate Mobility Pvt Ltd - Belagavi Branch,Employee Transport Services,,,Belagavi,Karnataka,pinnaclecorporatemobil.com,29IPFCP5009D1ZI,,,Named,53,USR-213,2022-09-12 17:29:00
ACC-00159,Airavata Life Sciences LLP,Corporate (Staff & Executive Cars),Pharmaceuticals,,Bengaluru,Karnataka,airavatalifesciences.com,,,,Key,21,USR-197,2024-02-21 05:07:53
ACC-00160,Airavata Life Sciences LLP - Davanagere Branch,Corporate (Staff & Executive Cars),Pharmaceuticals,ACC-00159,Davanagere,Karnataka,airavatalifesciences.com,29HGVFA1394A1ZT,,,Key,6,USR-198,2024-04-01 18:38:00
ACC-00161,Airavata Life Sciences LLP - Davanagere Branch,Corporate (Staff & Executive Cars),Pharmaceuticals,ACC-00159,Davanagere,Karnataka,airavatalifesciences.com,29HGVFA1394A1ZT,,,Key,6,USR-197,2025-03-14 05:03:33
ACC-00162,Airavata Life Sciences LLP - Davanagere Branch,Corporate (Staff & Executive Cars),Pharmaceuticals,ACC-00159,Davanagere,Karnataka,airavatalifesciences.com,29HGVFA1394A1ZT,,,Key,2,USR-197,2024-07-19 02:39:42
ACC-00163,Airavata Life Sciences LLP - Udupi Branch,Corporate (Staff & Executive Cars),Pharmaceuticals,ACC-00159,udupi,Karnataka,airavatalifesciences.com,29HGVFA1394A1ZT,,,Key,4,USR-200,2025-07-18 02:24:52
ACC-00164,Airavata Life Sciences LLP - Mangaluru Branch,Corporate (Staff & Executive Cars),Pharmaceuticals,ACC-00159,Mangaluru,Karnataka,airavatalifesciences.com,29HGVFA1394A1ZT,,,Key,5,USR-197,2024-08-27 03:20:02
ACC-00165,Airavata Life Sciences LLP - Shivamogga Branch,Corporate (Staff & Executive Cars),Pharmaceuticals,ACC-00159,Shivamogga,Karnataka,airavatalifesciences.com,29HGVFA1394A1ZT,,,Key,6,USR-200,2026-03-26 20:23:00
ACC-00166,Horizon Traders Pvt Ltd,Corporate (Staff & Executive Cars),Retail,,Hubballi,Karnataka,horizontraders.in,29NVCCH0807O1ZT,893869937,,Named,29,USR-209,2022-09-22 22:35:47
ACC-00167,Horizon Capital Pvt Ltd,Corporate (Staff & Executive Cars),Banking & Financial Services,ACC-00166,Bengaluru,Karnataka,horizoncapital.in,29PYNCH4452C1ZQ,,,Named,20,USR-211,2024-05-12 20:47:37
ACC-00168,Horizon Traders Pvt Ltd - Shivamogga Branch,Corporate (Staff & Executive Cars),Retail,ACC-00166,Shivamogga,Karnataka,horizontraders.in,29NVCCH0807O1ZT,599248900,893869937,Named,8,USR-196,2024-12-02 23:59:12
ACC-00169,Horizon Traders Pvt Ltd - Davanagere Branch,Corporate (Staff & Executive Cars),Retail,ACC-00166,Davangere,Karnataka,horizontraders.in,29NVCCH0807O1ZT,298478881,893869937,Named,4,USR-205,2023-06-05 22:00:53
ACC-00170,Horizon Pharmaceuticals Pvt Ltd,Corporate (Staff & Executive Cars),Pharmaceuticals,ACC-00166,Shivamogga,Karnataka,horizonpharmaceuticals.co.in,29LKOCH8358S1ZB,167625466,893869937,,7,USR-213,2023-04-29 09:54:09
ACC-00171,Elite Supermarts Pvt Ltd,Corporate (Staff & Executive Cars),Retail,,Bengaluru,Karnataka,elitesupermarts.co.in,29LPPCE1190H1Z6,320288538,,Key,77,USR-198,2020-04-21 07:46:36
ACC-00172,Elite Infotech Pvt Ltd,Corporate (Staff & Executive Cars),Information Technology,ACC-00171,Bengaluru,Karnataka,elitesupermarts.co.in,29NHTCE5967G1Z2,491143757,320288538,Key,23,USR-198,2022-06-20 01:01:36
ACC-00173,Elite Infra Projects Pvt Ltd,Corporate (Staff & Executive Cars),Construction & Real Estate,ACC-00171,Mangaluru,Karnataka,elitesupermarts.co.in,29FNTCE1293F1ZC,678850788,320288538,,27,USR-204,2022-08-30 22:08:41
ACC-00174,Sahyadri Finance Pvt Ltd,Corporate (Staff & Executive Cars),Banking & Financial Services,,Bengaluru,Karnataka,sahyadrifinance.co.in,29TGTCS2094J1ZP,629039735,,Key,79,USR-200,2021-10-25 18:40:44
ACC-00175,Sahyadri Finance Pvt Ltd - Belagavi Branch,Corporate (Staff & Executive Cars),Banking & Financial Services,ACC-00174,Belagavi,Karnataka,sahyadrifinance.co.in,29TGTCS2094J1ZP,,,Key,24,USR-200,2022-10-21 13:59:52
ACC-00176,Sahyadri Constructions Pvt Ltd,Corporate (Staff & Executive Cars),Construction & Real Estate,ACC-00174,Bengaluru,Karnataka,sahyadrifinance.co.in,29LRNCS2146I1ZP,686215651,629039735,Key,10,USR-197,2024-02-20 04:22:30
ACC-00177,Sahyadri Finance Pvt Ltd - Davanagere Branch,Corporate (Staff & Executive Cars),Banking & Financial Services,ACC-00174,Davanagere,Karnataka,sahyadrifinance.co.in,29TGTCS2094J1ZP,929962106,629039735,Key,20,USR-200,2024-02-12 11:55:42
ACC-00178,Sahyadri Finance Pvt Ltd - Mysuru Branch,Corporate (Staff & Executive Cars),Banking & Financial Services,ACC-00174,Mysuru,Karnataka,sahyadrifinance.co.in,29TGTCS2094J1ZP,245682424,629039735,Key,16,USR-200,2022-06-01 09:20:26
ACC-00179,Sahyadri Finance Pvt Ltd - Mangaluru Branch,Corporate (Staff & Executive Cars),Banking & Financial Services,ACC-00174,Mangaluru,Karnataka,sahyadrifinance.co.in,,396167382,629039735,Key,19,USR-198,2022-02-14 04:20:42
ACC-00180,Malnad Diagnostics,Hospitals & Education,Healthcare,,Mysuru,Karnataka,malnaddiagnostics.co.in,,977050802,,Named,39,USR-211,2023-01-08 06:55:30
ACC-00181,Malnad Diagnostics - Belagavi Branch,Hospitals & Education,Healthcare,ACC-00026,Belagavi,Karnataka,malnaddiagnostics.co.in,29OZTTM0884K1ZU,971116057,977050802,Named,14,USR-207,2025-04-27 11:17:09
ACC-00182,Malnad Medical Trust,Hospitals & Education,Healthcare,ACC-00180,Bengaluru,Karnataka,malnaddiagnostics.co.in,29DDRTM1181L1ZT,350088595,977050802,,7,USR-211,2023-03-29 09:38:06
ACC-00183,Heritage Hotels & Resorts Pvt Ltd,Hotels & Travel,Hospitality,,Bengaluru,Karnataka,heritagehotelsresorts.co.in,29GRKCH5881M1ZK,428666232,,Named,12,USR-209,2022-11-07 22:09:07
ACC-00184,Heritage Resorts LLP,Hotels & Travel,Hospitality,ACC-00183,Bengaluru,Karnataka,heritagehotelsresorts.co.in,29IXGFH6565A1ZU,697549307,428666232,,2,USR-209,2025-01-13 04:22:28
ACC-00185,Heritage Hotels & Resorts Pvt Ltd - Mangaluru Branch,Hotels & Travel,Hotel & Resorts,ACC-00183,Mangaluru,Karnataka,heritagehotelsresorts.co.in,29GRKCH5881M1ZK,,,,4,USR-202,2023-12-06 19:46:56
ACC-00186,Heritage Hotels & Resorts,Hotels & Travel,Hospitality,ACC-00183,Bengaluru,Karnataka,heritagehotelsresorts.in,29FIRPH1570N1ZH,110628179,428666232,Named,6,USR-201,2023-04-20 12:51:28
ACC-00187,Heritage Hotels & Resorts Pvt Ltd - Mangaluru Branch,Hotels & Travel,Hospitality,ACC-00183,Mangaluru,Karnataka,heritagehotelsresorts.co.in,29GRKCH5881M1ZK,388409396,428666232,Named,2,USR-203,2023-07-19 15:27:13
ACC-00188,Heritage Holidays,Hotels & Travel,Hospitality,ACC-00183,Bengaluru,Karnataka,heritageholidays.in,29KVFPH6539R1ZF,739000846,428666232,Named,37,USR-202,2024-01-20 01:39:29
ACC-00189,Heritage Hospitality Services Pvt Ltd,Hotels & Travel,Hospitality,ACC-00183,Mysuru,Karnataka,heritagehospitalityser.com,29PUYCH8218D1ZH,378589156,428666232,Named,18,USR-209,2023-03-04 11:54:47
ACC-00190,Crescent Fleet Services LLP,Cab Fleet Operator,Transportation,,Hubballi,Karnataka,crescentfleetservices.com,29GBCFC3966U1ZA,782342009,,Key,37,USR-197,2023-11-26 11:56:06
ACC-00191,Crescent Cabs,Cab Fleet Operator,Transportation Services,ACC-00190,Bengaluru,Karnataka,crescentfleetservices.com,29WSUPC9481G1ZF,,,Key,42,USR-200,2024-09-06 08:26:12
ACC-00192,Crescent Fleet Services LLP - Bengaluru Branch,Cab Fleet Operator,Transportation Services,ACC-00190,Bengaluru,Karnataka,crescentfleetservices.com,29GBCFC3966U1ZA,864786560,782342009,Key,7,USR-198,2025-02-11 02:07:12
ACC-00193,Crescent Fleet Services LLP - Tumakuru Branch,Cab Fleet Operator,Transportation Services,ACC-00190,Tumkur,Karnataka,crescentfleetservices.com,29GBCFC3966U1ZA,444450123,782342009,Key,11,USR-198,2025-06-02 14:24:04
ACC-00194,Crescent Travels,Cab Fleet Operator,Transportation Services,ACC-00190,Bengaluru,Karnataka,crescenttravels.co.in,,,,Key,17,USR-197,2026-05-01 18:20:49
ACC-00195,Crescent Fleet Services LLP - Mangaluru Branch,Cab Fleet Operator,Transportation Services,ACC-00190,Mangaluru,Karnataka,crescentfleetservices.com,29GBCFC3966U1ZA,,,Key,12,USR-196,2026-04-23 02:22:38
ACC-00196,Vega Commute Solutions Pvt Ltd,Employee Transport Services,Transportation Services,,Bengaluru,Karnataka,vegacommutesolutions.com,29VFNCV2698F1ZR,,,Key,470,USR-198,2019-10-18 19:19:56
ACC-00197,Vega Commute Solutions Pvt Ltd - Udupi Branch,Employee Transport Services,Transportation Services,ACC-00196,Udupi,Karnataka,vegacommutesolutions.com,,,,Key,68,USR-198,2020-10-08 02:49:13
ACC-00198,Vega Commute Solutions Pvt Ltd - Belagavi Branch,Employee Transport Services,Transportation Services,ACC-00196,Belagavi,Karnataka,vegacommutesolutions.com,29VFNCV2698F1ZR,,,,160,USR-216,2020-12-11 23:08:26
ACC-00199,Vega Employee Transport Solutions Pvt Ltd,Employee Transport Services,Transportation Services,ACC-00196,Mysuru,Karnataka,vegaemployeetransports.co.in,29CPUCV2672G1ZQ,,,Key,626,USR-198,2021-08-08 07:15:05
ACC-00200,Vega Commute Solutions Pvt Ltd - Hubballi Branch,Employee Transport Services,Transportation Services,ACC-00196,Hubballi,Karnataka,vegacommutesolutions.com,29VFNCV2698F1ZR,,,Key,71,USR-199,2021-09-09 20:01:49
ACC-00201,Samruddhi Industries LLP,Corporate (Staff & Executive Cars),Manufacturing,,Bengaluru,Karnataka,samruddhiindustries.co.in,,,,Key,38,USR-200,2025-04-20 06:48:32
ACC-00202,Samruddhi Software Solutions Pvt Ltd,Corporate (Staff & Executive Cars),Information Technology,ACC-00201,Bengaluru,Karnataka,samruddhisoftwaresolut.co.in,29QAYCS2813H1ZD,,,Key,14,USR-197,2026-09-22 00:00:00
ACC-00203,Samruddhi Technologies Pvt Ltd,Corporate (Staff & Executive Cars),Information Technology,ACC-00201,Bengaluru,Karnataka,samruddhiindustries.co.in,29HQECS9185I1ZJ,,,Key,28,USR-200,2026-06-16 21:55:49
ACC-00204,Samruddhi Industries LLP - Mangaluru Branch,Corporate (Staff & Executive Cars),Manufacturing,ACC-00201,Mangalore,Karnataka,samruddhiindustries.co.in,29XBGFS0835I1ZB,,,,10,USR-208,2025-11-04 04:48:22
ACC-00205,Skyline Technologies Pvt Ltd,Corporate (Staff & Executive Cars),Information Technology,,Mangaluru,Karnataka,skylinetechnologies.com,,996414178,,Key,38,USR-199,2023-11-26 15:40:18
ACC-00206,Skyline Retail Pvt Ltd,Corporate (Staff & Executive Cars),Retail,ACC-00205,Bengaluru,Karnataka,skylinetechnologies.com,29EPHCS3538U12C,211408597,996414178,Key,11,USR-200,2025-12-15 03:35:56
ACC-00207,Skyline Technologies Pvt Ltd - Tumakuru Branch,Corporate (Staff & Executive Cars),Information Technology,ACC-00205,Tumakuru,Karnataka,skylinetechnologies.com,29TOBCS0712U1ZJ,,,Key,13,USR-198,2026-03-02 14:17:59
ACC-00208,Vijaya Builders Pvt Ltd,Corporate (Staff & Executive Cars),Construction & Real Estate,,Udupi,Karnataka,vijayabuilders.co.in,29PRRCV1739S1ZP,428210460,,Key,57,USR-200,2023-03-04 08:05:30
ACC-00209,Vijaya Digital Systems Pvt Ltd,Corporate (Staff & Executive Cars),Information Technology,ACC-00208,Bengaluru,Karnataka,vijayabuilders.co.in,29ABZCV0805Y1ZS,754309814,428210460,Key,26,USR-200,2024-06-17 15:08:28
ACC-00210,Vijaya Builders Pvt Ltd - Mangaluru Branch,Corporate (Staff & Executive Cars),Construction & Real Estate,ACC-00208,Mangaluru,Karnataka,vijayabuilders.co.in,,729929952,428210460,Key,15,USR-198,2023-04-26 16:50:25
ACC-00211,Vijaya Builders Pvt Ltd - Belagavi Branch,Corporate (Staff & Executive Cars),Construction & Real Estate,ACC-00208,Belagavi,Karnataka,vijayabuilders.co.in,29PRRCV1739S1ZP,,,,17,USR-202,2023-06-24 04:53:06
ACC-00212,Vijaya Developers Pvt Ltd,Corporate (Staff & Executive Cars),Construction & Real Estate,ACC-00208,Bengaluru,Karnataka,vijayadevelopers.com,29FCZCV0953Q1ZS,416532151,428210460,Key,32,USR-200,2024-10-19 07:24:34
ACC-00213,Vijaya Builders Pvt Ltd - Belagavi Branch,Corporate (Staff & Executive Cars),Construction & Real Estate,ACC-00208,Belagavi,Karnataka,vijayabuilders.co.in,29PRRCV1739S1ZP,111694013,428210460,Key,10,USR-200,2025-01-13 00:16:37
ACC-00214,Suvarna Leasing Ltd,Leasing & Subscription,Banking & Financial Services,,Hyderabad,Telangana,suvarnaleasingltd.co.in,36HQICS4835E1Z6,495415055,,Key,6490,USR-197,2020-03-23 11:37:06
ACC-00215,Suvarna Leasing Pvt Ltd,Leasing & Subscription,Banking & Financial Services,ACC-00214,Bengaluru,Karnataka,suvarnaleasingltd.co.in,29JRXCS9461O1ZP,366711469,495415055,Key,259,USR-200,2020-08-15 19:11:08
ACC-00216,Suvarna Fleet Leasing Pvt Ltd,Leasing & Subscription,Banking & Financial Services,ACC-00214,Bengaluru,Karnataka,suvarnafleetleasing.in,29ZKHCS9484M1Z0,346490944,495415055,Key,522,USR-198,2022-03-21 03:25:59
ACC-00217,Suvarna Leasing Ltd - Davanagere Branch,Leasing & Subscription,Banking & Financial Services,ACC-00214,Davanagere,Karnataka,suvarnaleasingltd.co.in,29HQICS4835E1Z1,856115133,495415055,Key,1778,USR-197,2020-05-29 20:56:20
ACC-00218,Suvarna Leasing Ltd - Mangaluru Branch,Leasing & Subscription,Banking & Financial Services,ACC-00214,Mangalore,Karnataka,suvarnaleasingltd.co.in,29HQICS4835E1Z1,944455447,495415055,,1888,USR-215,2020-11-06 21:54:59
ACC-00219,Urbanline Infra Projects Ltd,Corporate (Staff & Executive Cars),Construction & Real Estate,,Bangalore,Karnataka,urbanlineinfraprojects.in,29MDICU9541C1ZK,192262646,,Key,29,USR-200,2020-02-26 16:22:17
