LineID,OpportunityID,ProductID,Quantity,UnitPriceINR,DiscountPct,LineValueINR
OPL-0000428,OPP-000424,PRD13,1,947100,4.18,907531
OPL-0000429,OPP-000425,PRD13,1,905800,6.93,843000
OPL-0000430,OPP-000426,PRD13,1,868900,4.72,827921
OPL-0000431,OPP-000427,PRD05,1,745100,6.55,696272
OPL-0000432,OPP-000428,PRD04,1,704100,6.68,657045
OPL-0000433,OPP-000429,PRD03,1,831700,5.08,789421
OPL-0000434,OPP-000430,PRD09,1,841300,6.32,788109
OPL-0000435,OPP-000431,PRD13,1,897200,4.64,855562
OPL-0000436,OPP-000432,PRD01,1,641300,7.46,593455
OPL-0000437,OPP-000433,PRD21,1,1941000,4.59,1851963
OPL-0000438,OPP-000434,PRD19,1,1553800,6.31,1455806
OPL-0000439,OPP-000435,PRD02,1,678200,4.17,649932
OPL-0000440,OPP-000436,PRD02,1,683100,3.84,656863
OPL-0000441,OPP-000437,PRD13,1,976100,5.44,923045
OPL-0000442,OPP-000438,PRD09,1,776400,4.76,739453
OPL-0000443,OPP-000439,PRD05,1,900900,6.51,842267
OPL-0000444,OPP-000440,PRD21,1,1671900,3.91,1606574
OPL-0000445,OPP-000441,PRD14,1,1046400,4.83,995901
OPL-0000446,OPP-000442,PRD01,1,662000,6.87,616513
OPL-0000447,OPP-000443,PRD09,1,825800,4.68,787149
OPL-0000448,OPP-000444,PRD05,1,808600,3.59,779588
OPL-0000449,OPP-000445,PRD21,1,1711400,4.29,1638029
OPL-0000450,OPP-000447,PRD01,1,672300,4.51,641946
OPL-0000451,OPP-000448,PRD08,1,673100,7.39,623378
OPL-0000452,OPP-000449,PRD05,1,721000,4.99,685052
OPL-0000453,OPP-000450,PRD09,1,773400,5.17,733436
OPL-0000454,OPP-000451,PRD01,1,585800,5.28,554847
OPL-0000455,OPP-000452,PRD14,1,1122800,6.51,1049676
OPL-0000456,OPP-000453,PRD21,1,1672000,7.49,1546828
OPL-0000457,OPP-000454,PRD05,1,821600,7.38,760973
OPL-0000458,OPP-000455,PRD12,1,800100,6.46,748432
OPL-0000459,OPP-000456,PRD07,8,1356700,7.91,9994817
OPL-0000460,OPP-000457,PRD07,2,1231900,5.61,2325526
OPL-0000461,OPP-000458,PRD02,1,752000,5.28,712290
OPL-0000462,OPP-000459,PRD04,1,749800,4.5,716032
OPL-0000463,OPP-000460,PRD06,1,1381600,5.43,1306583
OPL-0000464,OPP-000461,PRD13,1,851100,3.9,817894
OPL-0000465,OPP-000462,PRD19,1,1794300,7.03,1668131
OPL-0000466,OPP-000463,PRD09,1,725200,7.37,671786
OPL-0000467,OPP-000464,PRD16,1,1319800,4.85,1255784
OPL-0000468,OPP-000465,PRD21,1,1628600,4.52,1554943
OPL-0000469,OPP-000466,PRD05,1,924600,4.0,887577
OPL-0000470,OPP-000467,PRD19,1,1715600,3.77,1650987
OPL-0000471,OPP-000468,PRD03,1,1071000,7.14,994579
OPL-0000472,OPP-000469,PRD01,1,582600,4.67,555389
OPL-0000473,OPP-000470,PRD12,1,731900,3.85,703702
OPL-0000474,OPP-000471,PRD01,1,624100,7.25,578871
OPL-0000475,OPP-000472,PRD09,1,697900,7.2,647643
OPL-0000476,OPP-000473,PRD13,1,991700,7.24,919929
OPL-0000477,OPP-000474,PRD13,1,987900,7.24,916419
OPL-0000478,OPP-000475,PRD08,1,731800,6.09,687202
OPL-0000479,OPP-000476,PRD11,1,798200,4.29,763986
OPL-0000480,OPP-000477,PRD21,1,1626900,7.44,1505882
OPL-0000481,OPP-000478,PRD03,1,846500,3.66,815547
OPL-0000482,OPP-000479,PRD01,1,604100,3.69,581783
OPL-0000483,OPP-000480,PRD09,1,734700,5.36,695319
OPL-0000484,OPP-000481,PRD16,1,1379900,4.07,1323730
OPL-0000485,OPP-000482,PRD13,1,922900,6.15,866115
OPL-0000486,OPP-000483,PRD02,1,654300,4.8,622864
OPL-0000487,OPP-000484,PRD11,1,828700,4.32,792900
OPL-0000488,OPP-000485,PRD08,1,682200,5.98,641408
OPL-0000489,OPP-000486,PRD05,3,769200,6.36,2160903
OPL-0000490,OPP-000487,PRD09,1,729400,6.67,680780
OPL-0000491,OPP-000488,PRD01,1,623900,7.11,579566
OPL-0000492,OPP-000489,PRD19,1,1607000,6.52,1502274
OPL-0000493,OPP-000490,PRD13,1,833100,4.76,793484
OPL-0000494,OPP-000491,PRD16,4,1255600,6.97,4672459
OPL-0000495,OPP-000492,PRD19,1,1520700,5.56,1436166
OPL-0000496,OPP-000493,PRD01,1,537500,6.22,504074
OPL-0000497,OPP-000494,PRD21,1,1743000,6.14,1635920
OPL-0000498,OPP-000495,PRD12,1,854100,3.82,821486
OPL-0000499,OPP-000496,PRD21,1,1947200,4.68,1856007
OPL-0000500,OPP-000497,PRD08,1,596400,5.5,563573
OPL-0000501,OPP-000498,PRD19,1,1857100,4.98,1764565
OPL-0000502,OPP-000499,PRD19,1,1768600,7.39,1637986
OPL-0000503,OPP-000500,PRD16,1,1353100,6.33,1267439
OPL-0000504,OPP-000501,PRD02,1,777800,4.54,742453
OPL-0000505,OPP-000502,PRD14,1,1229400,5.05,1167298
OPL-0000506,OPP-000504,PRD13,1,1032500,3.52,996184
OPL-0000507,OPP-000505,PRD19,1,1525500,7.18,1416045
OPL-0000508,OPP-000506,PRD21,1,1823300,4.3,1744954
OPL-0000509,OPP-000507,PRD08,1,660300,5.15,626314
OPL-0000510,OPP-000508,PRD01,1,593900,4.95,564496
OPL-0000511,OPP-000509,PRD08,1,651000,5.69,613947
OPL-0000512,OPP-000510,PRD12,1,766800,5.23,726723
OPL-0000513,OPP-000511,PRD08,1,746400,6.13,700662
OPL-0000514,OPP-000512,PRD08,1,713700,6.0,670882
OPL-0000515,OPP-000513,PRD01,1,576300,3.81,554319
OPL-0000516,OPP-000514,PRD02,1,691600,3.89,664678
OPL-0000517,OPP-000515,PRD08,1,615800,5.85,579754
OPL-0000518,OPP-000516,PRD13,1,1018700,6.21,955470
OPL-0000519,OPP-000517,PRD19,1,1662400,7.03,1545488
OPL-0000520,OPP-000518,PRD01,1,582100,4.67,554906
OPL-0000521,OPP-000519,PRD01,1,611500,3.79,588346
OPL-0000522,OPP-000520,PRD05,1,896700,4.0,860868
OPL-0000523,OPP-000521,PRD01,1,637600,6.4,596767
OPL-0000524,OPP-000522,PRD08,1,684700,4.9,651165
OPL-0000525,OPP-000523,PRD13,1,956800,6.26,896920
OPL-0000526,OPP-000524,PRD19,1,1861500,5.32,1762438
OPL-0000527,OPP-000525,PRD09,1,823200,4.58,785468
OPL-0000528,OPP-000526,PRD04,1,698900,4.69,666121
OPL-0000529,OPP-000527,PRD21,1,1909000,6.41,1786726
OPL-0000530,OPP-000528,PRD01,1,534000,4.66,509089
OPL-0000531,OPP-000529,PRD08,1,763900,4.7,728006
OPL-0000532,OPP-000530,PRD08,1,638000,4.62,608494
OPL-0000533,OPP-000531,PRD04,1,701300,7.29,650150
OPL-0000534,OPP-000532,PRD08,1,592200,6.84,551678
OPL-0000535,OPP-000533,PRD04,1,734400,5.93,690814
OPL-0000536,OPP-000534,PRD11,1,645200,7.2,598744
OPL-0000537,OPP-000535,PRD09,1,819800,7.08,761737
OPL-0000538,OPP-000536,PRD11,1,680100,4.93,646578
OPL-0000539,OPP-000537,PRD19,1,1579400,4.57,1507162
OPL-0000540,OPP-000538,PRD12,1,739200,4.96,702568
OPL-0000541,OPP-000539,PRD09,1,714800,6.98,664881
OPL-0000542,OPP-000540,PRD21,1,1980700,3.59,1909669
OPL-0000543,OPP-000541,PRD08,1,651800,5.29,617347
OPL-0000544,OPP-000542,PRD11,1,817100,3.8,786072
OPL-0000545,OPP-000543,PRD05,1,902800,5.35,854488
OPL-0000546,OPP-000544,PRD08,1,603800,6.89,562196
OPL-0000547,OPP-000545,PRD19,1,1718800,5.58,1622901
OPL-0000548,OPP-000546,PRD09,1,683200,5.1,648385
OPL-0000549,OPP-000547,PRD11,1,713000,5.38,674664
OPL-0000550,OPP-000548,PRD05,4,830300,5.74,3130410
OPL-0000551,OPP-000548,PRD06,2,1368200,5.74,2579204
OPL-0000552,OPP-000549,PRD13,1,1035700,4.08,993471
OPL-0000553,OPP-000550,PRD01,1,537700,4.23,514958
OPL-0000554,OPP-000551,PRD02,1,674800,3.9,648452
OPL-0000555,OPP-000552,PRD01,1,619600,5.07,588167
OPL-0000556,OPP-000553,PRD14,1,1259000,4.9,1197354
OPL-0000557,OPP-000554,PRD11,1,700400,6.63,653980
OPL-0000558,OPP-000555,PRD21,1,1686300,7.13,1566064
OPL-0000559,OPP-000556,PRD16,1,1411700,7.21,1309912
OPL-0000560,OPP-000557,PRD02,1,637000,5.46,602240
OPL-0000561,OPP-000558,PRD02,2,722300,4.27,1382959
OPL-0000562,OPP-000558,PRD09,12,869400,4.27,9987633
OPL-0000563,OPP-000559,PRD13,1,1047900,4.48,1000972
OPL-0000564,OPP-000560,PRD12,1,932900,4.77,888356
OPL-0000565,OPP-000561,PRD16,1,1358100,4.39,1298508
OPL-0000566,OPP-000562,PRD01,1,613800,4.55,585877
OPL-0000567,OPP-000563,PRD01,1,528400,6.61,493484
OPL-0000568,OPP-000565,PRD05,1,751400,7.11,697973
OPL-0000569,OPP-000566,PRD08,1,727900,6.15,683132
OPL-0000570,OPP-000567,PRD11,1,821100,6.0,771842
OPL-0000571,OPP-000568,PRD08,1,624100,6.67,582450
OPL-0000572,OPP-000569,PRD19,1,1629600,5.43,1541118
OPL-0000573,OPP-000570,PRD08,1,599800,4.57,572390
OPL-0000574,OPP-000571,PRD02,1,718800,3.79,691546
OPL-0000575,OPP-000572,PRD08,1,614900,5.6,580449
OPL-0000576,OPP-000573,PRD14,1,1074100,4.33,1027541
OPL-0000577,OPP-000574,PRD09,1,758100,7.17,703766
OPL-0000578,OPP-000575,PRD08,1,651100,4.25,623401
OPL-0000579,OPP-000576,PRD08,1,680800,5.15,645755
OPL-0000580,OPP-000577,PRD01,1,535800,4.29,512839
OPL-0000581,OPP-000578,PRD13,1,902400,7.15,837878
OPL-0000582,OPP-000579,PRD01,1,633000,4.14,606794
OPL-0000583,OPP-000580,PRD04,1,674000,4.55,643351
OPL-0000584,OPP-000581,PRD13,1,865500,4.16,829514
OPL-0000585,OPP-000582,PRD09,1,781600,4.47,746653
OPL-0000586,OPP-000583,PRD08,1,601700,5.26,570043
OPL-0000587,OPP-000584,PRD11,1,789900,4.72,752583
OPL-0000588,OPP-000585,PRD04,1,752400,7.29,697543
OPL-0000589,OPP-000586,PRD08,1,644500,6.04,605570
OPL-0000590,OPP-000587,PRD14,1,1264200,4.29,1209922
OPL-0000591,OPP-000588,PRD03,1,1019900,6.64,952215
OPL-0000592,OPP-000589,PRD19,1,1749200,3.51,1687860
OPL-0000593,OPP-000590,PRD14,1,1160900,5.79,1093725
OPL-0000594,OPP-000591,PRD14,1,1014100,4.53,968130
OPL-0000595,OPP-000592,PRD19,1,1788000,4.17,1713362
OPL-0000596,OPP-000593,PRD05,21,778700,4.45,15625167
OPL-0000597,OPP-000594,PRD12,1,730800,6.0,686956
OPL-0000598,OPP-000595,PRD13,1,847300,5.2,803266
OPL-0000599,OPP-000596,PRD01,2,579500,4.86,1102696
OPL-0000600,OPP-000597,PRD04,1,731200,5.83,688557
OPL-0000601,OPP-000598,PRD19,2,1479700,4.45,2827840
OPL-0000602,OPP-000599,PRD01,1,610300,5.86,574557
OPL-0000603,OPP-000600,PRD21,1,1701700,6.68,1588063
OPL-0000604,OPP-000601,PRD14,1,1084600,3.97,1041515
OPL-0000605,OPP-000602,PRD13,1,1000100,6.71,932970
OPL-0000606,OPP-000603,PRD13,3,933400,5.6,2643472
OPL-0000607,OPP-000604,PRD14,1,1181800,7.08,1098086
OPL-0000608,OPP-000605,PRD21,1,1926200,4.95,1830890
OPL-0000609,OPP-000606,PRD13,1,1005800,5.69,948531
OPL-0000610,OPP-000607,PRD09,1,868500,7.04,807366
OPL-0000611,OPP-000608,PRD19,1,1681000,3.69,1619019
OPL-0000612,OPP-000609,PRD13,1,899100,4.85,855464
OPL-0000613,OPP-000610,PRD13,1,990200,5.86,932173
OPL-0000614,OPP-000611,PRD16,1,1398400,5.64,1319583
OPL-0000615,OPP-000612,PRD21,1,1602400,3.68,1543409
OPL-0000616,OPP-000613,PRD08,1,761300,4.46,727370
OPL-0000617,OPP-000614,PRD21,1,1643000,6.98,1528364
OPL-0000618,OPP-000615,PRD02,1,675700,7.49,625094
OPL-0000619,OPP-000616,PRD03,1,948600,4.07,909977
OPL-0000620,OPP-000617,PRD14,1,1010600,5.04,959648
OPL-0000621,OPP-000618,PRD08,1,608400,4.69,579858
OPL-0000622,OPP-000619,PRD01,1,618800,4.75,589423
OPL-0000623,OPP-000620,PRD01,1,581800,4.22,557226
OPL-0000624,OPP-000621,PRD13,1,930200,4.99,883751
OPL-0000625,OPP-000622,PRD08,1,687500,4.67,655416
OPL-0000626,OPP-000623,PRD01,1,544700,3.88,523579
OPL-0000627,OPP-000624,PRD08,1,736100,5.02,699165
OPL-0000628,OPP-000625,PRD19,1,1476700,6.93,1374325
OPL-0000629,OPP-000626,PRD13,1,942300,7.1,875412
OPL-0000630,OPP-000627,PRD01,1,587600,3.88,564797
OPL-0000631,OPP-000628,PRD16,1,1330900,7.31,1233666
OPL-0000632,OPP-000629,PRD03,1,935700,7.28,867553
OPL-0000633,OPP-000630,PRD01,1,535100,6.19,501983
OPL-0000634,OPP-000631,PRD16,1,1355600,6.21,1271463
OPL-0000635,OPP-000632,PRD11,1,812300,3.87,780862
OPL-0000636,OPP-000633,PRD09,1,767600,5.76,723349
OPL-0000637,OPP-000634,PRD13,1,875200,6.24,820550
OPL-0000638,OPP-000635,PRD13,1,892900,6.38,835913
OPL-0000639,OPP-000636,PRD01,1,606500,7.33,562036
OPL-0000640,OPP-000637,PRD13,1,982300,5.28,930482
OPL-0000641,OPP-000638,PRD03,1,1060700,6.51,991700
OPL-0000642,OPP-000639,PRD13,1,980700,4.11,940413
OPL-0000643,OPP-000640,PRD12,1,751200,7.31,696299
OPL-0000644,OPP-000641,PRD13,1,1069300,6.61,998603
OPL-0000645,OPP-000642,PRD11,1,665100,3.92,639047
OPL-0000646,OPP-000643,PRD19,1,1709600,3.73,1645827
OPL-0000647,OPP-000644,PRD03,1,1059300,5.05,1005849
OPL-0000648,OPP-000645,PRD13,1,895600,5.26,848530
OPL-0000649,OPP-000646,PRD08,1,721200,5.11,684368
OPL-0000650,OPP-000647,PRD09,1,715000,5.24,677531
OPL-0000651,OPP-000648,PRD01,1,545000,5.0,517744
OPL-0000652,OPP-000649,PRD13,1,877400,5.57,828526
OPL-0000653,OPP-000650,PRD09,1,850600,5.76,801574
OPL-0000654,OPP-000651,PRD13,1,963400,4.59,919223
OPL-0000655,OPP-000652,PRD06,1,1468600,6.17,1377953
OPL-0000656,OPP-000653,PRD13,1,871500,6.44,815335
OPL-0000657,OPP-000654,PRD03,1,1000300,5.7,943246
OPL-0000658,OPP-000655,PRD09,1,758600,5.66,715640
OPL-0000659,OPP-000656,PRD02,1,771100,5.08,731901
OPL-0000660,OPP-000657,PRD14,1,1015100,7.3,941045
OPL-0000661,OPP-000658,PRD13,1,877500,4.4,838915
OPL-0000662,OPP-000659,PRD13,4,1060300,4.81,4037007
OPL-0000663,OPP-000660,PRD02,2,738900,5.18,1401199
OPL-0000664,OPP-000661,PRD08,1,711100,5.64,670970
OPL-0000665,OPP-000662,PRD19,1,1810700,5.53,1710575
OPL-0000666,OPP-000663,PRD09,1,799400,6.79,745092
OPL-0000667,OPP-000664,PRD01,1,637400,4.16,610894
OPL-0000668,OPP-000665,PRD05,1,882500,3.63,850460
OPL-0000669,OPP-000666,PRD13,1,981900,6.97,913509
OPL-0000670,OPP-000667,PRD11,1,664200,6.16,623266
OPL-0000671,OPP-000668,PRD13,1,843000,5.59,795852
OPL-0000672,OPP-000669,PRD01,1,653000,5.24,618789
OPL-0000673,OPP-000670,PRD11,1,761000,7.24,705908
OPL-0000674,OPP-000671,PRD02,1,634000,5.98,596111
OPL-0000675,OPP-000672,PRD04,1,749000,4.88,712456
OPL-0000676,OPP-000673,PRD13,1,967000,4.16,926813
OPL-0000677,OPP-000674,PRD09,1,748600,6.08,703118
OPL-0000678,OPP-000675,PRD12,1,853300,5.86,803264
OPL-0000679,OPP-000676,PRD02,1,725400,5.37,686414
OPL-0000680,OPP-000677,PRD21,1,1949700,5.2,1848265
OPL-0000681,OPP-000678,PRD13,1,872500,5.6,823618
OPL-0000682,OPP-000679,PRD14,1,1255100,4.45,1199266
OPL-0000683,OPP-000680,PRD08,1,605200,4.37,578765
OPL-0000684,OPP-000681,PRD01,1,608000,6.76,566925
OPL-0000685,OPP-000682,PRD11,1,803400,6.38,752174
OPL-0000686,OPP-000683,PRD02,1,720000,6.47,673385
OPL-0000687,OPP-000684,PRD19,1,1804000,3.72,1736825
OPL-0000688,OPP-000685,PRD11,1,670800,5.91,631175
OPL-0000689,OPP-000686,PRD01,1,672500,6.46,629070
OPL-0000690,OPP-000687,PRD13,1,935000,6.04,878489
OPL-0000691,OPP-000688,PRD08,1,693200,3.54,668675
OPL-0000692,OPP-000689,PRD01,1,568800,6.17,533680
OPL-0000693,OPP-000690,PRD01,1,669000,4.55,638552
OPL-0000694,OPP-000691,PRD06,1,1415300,4.12,1356961
OPL-0000695,OPP-000692,PRD01,1,602100,6.27,564321
OPL-0000696,OPP-000693,PRD16,1,1464100,4.36,1400289
OPL-0000697,OPP-000694,PRD11,1,655600,3.88,630179
OPL-0000698,OPP-000695,PRD14,1,1055900,3.85,1015240
OPL-0000699,OPP-000696,PRD13,1,880500,6.44,823830
OPL-0000700,OPP-000697,PRD19,1,1907900,4.18,1828198
OPL-0000701,OPP-000698,PRD04,1,701400,6.21,657872
OPL-0000702,OPP-000699,PRD04,1,759900,6.29,712138
OPL-0000703,OPP-000700,PRD04,1,743300,6.62,694088
OPL-0000704,OPP-000701,PRD13,1,1023200,7.2,949504
OPL-0000705,OPP-000702,PRD04,1,762000,4.8,725453
OPL-0000706,OPP-000703,PRD11,1,702400,5.43,664237
OPL-0000707,OPP-000704,PRD08,1,675800,3.64,651208
OPL-0000708,OPP-000705,PRD01,1,526500,6.91,490099
OPL-0000709,OPP-000706,PRD21,1,1615200,4.53,1541988
OPL-0000710,OPP-000707,PRD14,1,1088600,7.12,1011073
OPL-0000711,OPP-000708,PRD21,1,1536400,4.81,1462436
OPL-0000712,OPP-000709,PRD08,1,662100,5.19,627756
OPL-0000713,OPP-000710,PRD16,1,1476900,4.58,1409278
OPL-0000714,OPP-000711,PRD01,1,563200,6.08,528979
OPL-0000715,OPP-000712,PRD06,1,1184200,7.02,1101091
OPL-0000716,OPP-000713,PRD14,2,1161700,5.08,2205335
OPL-0000717,OPP-000714,PRD13,1,1019000,5.85,959435
OPL-0000718,OPP-000715,PRD08,1,749700,6.18,703380
OPL-0000719,OPP-000716,PRD13,1,921500,4.53,879754
OPL-0000720,OPP-000717,PRD08,1,713500,6.91,664193
OPL-0000721,OPP-000718,PRD08,1,613600,4.33,587043
OPL-0000722,OPP-000719,PRD21,1,1968200,6.55,1839235
OPL-0000723,OPP-000720,PRD01,1,672100,6.87,625918
OPL-0000724,OPP-000721,PRD01,1,580600,6.92,540427
OPL-0000725,OPP-000722,PRD09,2,762600,6.75,1422280
OPL-0000726,OPP-000723,PRD01,1,558100,3.61,537965
OPL-0000727,OPP-000724,PRD21,1,1868800,7.29,1732539
OPL-0000728,OPP-000725,PRD04,1,629400,3.81,605390
OPL-0000729,OPP-000726,PRD01,1,673000,4.74,641091
OPL-0000730,OPP-000727,PRD13,1,1024100,7.35,948784
OPL-0000731,OPP-000728,PRD08,1,738500,6.39,691317
OPL-0000732,OPP-000729,PRD01,1,551500,4.34,527565
OPL-0000733,OPP-000730,PRD16,1,1452700,5.08,1378928
OPL-0000734,OPP-000731,PRD09,1,860200,5.71,811121
OPL-0000735,OPP-000732,PRD01,1,604500,5.46,571467
OPL-0000736,OPP-000733,PRD03,1,915500,5.07,869125
OPL-0000737,OPP-000734,PRD09,1,800600,5.93,753106
OPL-0000738,OPP-000735,PRD21,2,1930000,5.36,3653033
OPL-0000739,OPP-000735,PRD21,3,1977200,5.36,5613557
OPL-0000740,OPP-000736,PRD06,1,1200100,5.7,1131713
OPL-0000741,OPP-000737,PRD13,1,900100,6.1,845170
OPL-0000742,OPP-000738,PRD11,1,798100,5.19,756687
OPL-0000743,OPP-000739,PRD09,1,733400,4.03,703830
OPL-0000744,OPP-000740,PRD08,1,599000,5.72,564762
OPL-0000745,OPP-000741,PRD03,2,949800,6.61,1774085
OPL-0000746,OPP-000742,PRD03,1,1021700,5.25,968013
OPL-0000747,OPP-000743,PRD02,1,769100,5.0,730673
OPL-0000748,OPP-000744,PRD01,1,604500,6.05,567915
OPL-0000749,OPP-000745,PRD09,1,700300,7.4,648469
OPL-0000750,OPP-000746,PRD08,1,746200,7.12,693072
OPL-0000751,OPP-000747,PRD13,2,935600,6.46,1750261
OPL-0000752,OPP-000748,PRD08,1,752300,5.46,711228
OPL-0000753,OPP-000749,PRD13,1,1037100,5.92,975737
OPL-0000754,OPP-000750,PRD11,1,724200,3.58,698279
OPL-0000755,OPP-000751,PRD02,1,676200,3.53,652335
OPL-0000756,OPP-000752,PRD08,1,723800,4.25,693071
OPL-0000757,OPP-000753,PRD06,2,1228900,4.4,2349747
OPL-0000758,OPP-000754,PRD13,3,912600,7.28,2538412
OPL-0000759,OPP-000755,PRD19,1,1864200,3.61,1796881
OPL-0000760,OPP-000756,PRD05,1,861700,6.67,804215
OPL-0000761,OPP-000757,PRD08,1,712500,5.67,672079
OPL-0000762,OPP-000758,PRD16,1,1566100,7.45,1449417
OPL-0000763,OPP-000759,PRD08,1,754700,5.68,711837
OPL-0000764,OPP-000760,PRD11,1,837800,5.83,788924
OPL-0000765,OPP-000761,PRD19,1,1742700,6.94,1621833
OPL-0000766,OPP-000762,PRD13,4,835800,4.03,3208512
OPL-0000767,OPP-000763,PRD13,1,890900,4.78,848287
OPL-0000768,OPP-000764,PRD01,1,573100,5.08,543962
OPL-0000769,OPP-000765,PRD11,2,730100,4.63,1392541
OPL-0000770,OPP-000766,PRD04,1,667000,4.35,637965
OPL-0000771,OPP-000767,PRD01,1,561100,7.26,520339
OPL-0000772,OPP-000768,PRD01,1,534800,3.7,514991
OPL-0000773,OPP-000769,PRD09,1,716400,7.45,663000
OPL-0000774,OPP-000770,PRD16,1,1554600,3.92,1493590
OPL-0000775,OPP-000771,PRD09,1,728900,5.15,691378
OPL-0000776,OPP-000772,PRD08,1,700700,4.25,670932
OPL-0000777,OPP-000773,PRD14,1,1260900,7.43,1167206
OPL-0000778,OPP-000774,PRD14,1,1096500,3.95,1053168
OPL-0000779,OPP-000775,PRD11,1,807300,5.63,761881
OPL-0000780,OPP-000776,PRD11,1,838300,4.56,800081
OPL-0000781,OPP-000777,PRD02,1,664700,4.51,634721
OPL-0000782,OPP-000778,PRD13,1,878200,6.74,818993
OPL-0000783,OPP-000779,PRD19,1,1545200,4.82,1470685
OPL-0000784,OPP-000780,PRD01,1,579500,4.19,555199
OPL-0000785,OPP-000781,PRD19,1,1581800,3.67,1523768
OPL-0000786,OPP-000782,PRD14,1,1291400,7.45,1195201
OPL-0000787,OPP-000783,PRD11,1,718100,4.9,682949
OPL-0000788,OPP-000784,PRD01,1,667100,6.68,622510
OPL-0000789,OPP-000785,PRD08,1,745400,6.91,693906
OPL-0000790,OPP-000786,PRD11,1,663200,4.2,635377
OPL-0000791,OPP-000787,PRD19,1,1701600,7.19,1579194
OPL-0000792,OPP-000788,PRD13,1,933500,5.11,885811
OPL-0000793,OPP-000789,PRD11,1,733600,4.77,698629
OPL-0000794,OPP-000790,PRD13,1,860900,7.47,796588
OPL-0000795,OPP-000791,PRD19,1,1679900,6.86,1564724
OPL-0000796,OPP-000792,PRD13,1,922200,4.64,879427
OPL-0000797,OPP-000793,PRD08,1,619800,3.59,597521
OPL-0000798,OPP-000794,PRD11,1,814600,6.94,758044
OPL-0000799,OPP-000795,PRD01,1,606500,3.78,583568
OPL-0000800,OPP-000796,PRD02,1,662100,5.86,623302
OPL-0000801,OPP-000797,PRD04,1,626800,3.84,602720
OPL-0000802,OPP-000798,PRD11,1,681800,3.7,656578
OPL-0000803,OPP-000799,PRD09,1,824400,7.4,763420
OPL-0000804,OPP-000800,PRD01,1,592700,5.39,560739
OPL-0000805,OPP-000801,PRD08,1,603800,4.73,575229
OPL-0000806,OPP-000802,PRD11,1,730100,4.82,694892
OPL-0000807,OPP-000803,PRD05,1,842000,4.21,806594
OPL-0000808,OPP-000804,PRD14,1,1040700,5.96,978673
OPL-0000809,OPP-000805,PRD01,1,551100,3.65,531006
OPL-0000810,OPP-000806,PRD02,1,773700,4.65,737745
OPL-0000811,OPP-000807,PRD08,1,651600,5.95,612828
OPL-0000812,OPP-000808,PRD01,1,672700,4.91,639699
OPL-0000813,OPP-000809,PRD01,1,590900,4.47,564492
OPL-0000814,OPP-000810,PRD13,1,1060500,3.57,1022603
OPL-0000815,OPP-000811,PRD14,1,1210600,6.99,1125993
OPL-0000816,OPP-000812,PRD11,1,714000,7.4,661154
OPL-0000817,OPP-000813,PRD08,1,732500,6.18,687237
OPL-0000818,OPP-000814,PRD21,1,1603200,5.14,1520753
OPL-0000819,OPP-000815,PRD13,1,859600,6.04,807718
OPL-0000820,OPP-000816,PRD11,1,793100,4.78,755218
OPL-0000821,OPP-000817,PRD16,1,1480100,4.35,1415698
OPL-0000822,OPP-000818,PRD13,1,1012300,6.11,950452
OPL-0000823,OPP-000819,PRD01,1,654600,6.09,614746
OPL-0000824,OPP-000820,PRD05,1,900700,5.88,847759
OPL-0000825,OPP-000821,PRD02,1,638500,5.89,600872
OPL-0000826,OPP-000822,PRD08,1,702100,7.34,650571
OPL-0000827,OPP-000823,PRD03,1,1034800,7.18,960532
OPL-0000828,OPP-000824,PRD01,1,576600,4.45,550923
OPL-0000829,OPP-000825,PRD16,1,1444000,5.72,1361375
OPL-0000830,OPP-000826,PRD14,1,1293900,4.29,1238342
OPL-0000831,OPP-000827,PRD09,1,811600,7.25,752721
OPL-0000832,OPP-000828,PRD02,1,777600,5.88,731907
OPL-0000833,OPP-000829,PRD16,1,1360700,4.59,1298193
OPL-0000834,OPP-000830,PRD14,1,1034600,5.92,973308
OPL-0000835,OPP-000831,PRD13,1,1010400,5.83,951521
OPL-0000836,OPP-000832,PRD19,1,1579100,6.57,1475351
OPL-0000837,OPP-000833,PRD06,2,1462800,8.04,2690519
OPL-0000838,OPP-000834,PRD13,1,971000,4.42,928046
OPL-0000839,OPP-000835,PRD13,1,948800,5.88,893047
OPL-0000840,OPP-000836,PRD03,1,974000,7.13,904514
OPL-0000841,OPP-000837,PRD08,1,659200,5.02,626084
OPL-0000842,OPP-000838,PRD14,1,1180100,4.85,1122807
OPL-0000843,OPP-000839,PRD13,1,959400,6.28,899113
OPL-0000844,OPP-000840,PRD19,1,1717500,3.82,1651842
OPL-0000845,OPP-000841,PRD09,1,823300,5.68,776567
OPL-0000846,OPP-000842,PRD05,1,752300,7.25,697732
OPL-0000847,OPP-000843,PRD13,1,1003300,3.59,967300
OPL-0000848,OPP-000844,PRD05,1,912600,7.0,848742
OPL-0000849,OPP-000845,PRD02,1,659400,7.21,611877
OPL-0000850,OPP-000846,PRD13,1,921000,7.06,855940
OPL-0000851,OPP-000847,PRD14,1,1284200,6.31,1203191
OPL-0000852,OPP-000848,PRD08,1,677600,4.35,648128
OPL-0000853,OPP-000849,PRD08,1,765000,3.81,735885
OPL-0000854,OPP-000850,PRD01,1,649800,6.72,606102
OPL-0000855,OPP-000851,PRD02,1,748200,6.48,699725
