SnapshotDate,OutletID,Channel,StageNo,Stage,OpenDeals,OpenUnits,OpenValueINR,StaleDeals,OverdueDeals
2023-10-07,OUT06,Retail,2,2-Test Drive / Demo,9,11,10480717,0,0
2023-10-07,OUT06,Retail,3,3-Quotation,7,8,5402036,0,0
2023-10-07,OUT06,Retail,4,4-Negotiation,6,6,5037360,0,0
2023-10-07,OUT06,Retail,5,5-Booking / PO,2,2,1617129,0,0
2023-10-07,OUT07,Retail,1,1-Enquiry,9,9,7139559,0,0
2023-10-07,OUT07,Retail,2,2-Test Drive / Demo,10,12,9624687,0,0
2023-10-07,OUT07,Retail,3,3-Quotation,7,7,6939899,0,0
2023-10-07,OUT07,Retail,4,4-Negotiation,2,2,1432990,0,0
2023-10-07,OUT08,Corporate & Fleet,1,1-Enquiry,7,37,50437008,0,0
2023-10-07,OUT08,Corporate & Fleet,2,2-Test Drive / Demo,1,2,2663783,0,0
2023-10-08,OUT01,Retail,1,1-Enquiry,13,13,11929103,0,0
2023-10-08,OUT01,Retail,2,2-Test Drive / Demo,21,21,17123296,0,0
2023-10-08,OUT01,Retail,3,3-Quotation,11,10,7899796,0,0
2023-10-08,OUT01,Retail,4,4-Negotiation,8,10,8698904,0,0
2023-10-08,OUT01,Retail,5,5-Booking / PO,2,2,1200402,0,0
2023-10-08,OUT02,Retail,1,1-Enquiry,20,19,14617151,0,0
2023-10-08,OUT02,Retail,2,2-Test Drive / Demo,18,18,16645397,0,0
2023-10-08,OUT02,Retail,3,3-Quotation,18,19,15995192,0,0
2023-10-08,OUT02,Retail,4,4-Negotiation,12,12,13097705,0,0
2023-10-08,OUT02,Retail,5,5-Booking / PO,3,3,2092920,0,0
2023-10-08,OUT03,Retail,1,1-Enquiry,16,16,12499347,0,0
2023-10-08,OUT03,Retail,2,2-Test Drive / Demo,12,12,9064594,0,0
2023-10-08,OUT03,Retail,3,3-Quotation,11,11,10420758,0,0
2023-10-08,OUT03,Retail,4,4-Negotiation,8,8,6385494,0,0
2023-10-08,OUT03,Retail,5,5-Booking / PO,1,1,680664,0,0
2023-10-08,OUT04,Retail,1,1-Enquiry,18,18,15407549,0,0
2023-10-08,OUT04,Retail,2,2-Test Drive / Demo,11,11,9284006,0,0
2023-10-08,OUT04,Retail,3,3-Quotation,14,14,11136750,0,0
2023-10-08,OUT04,Retail,4,4-Negotiation,5,5,4536368,0,0
2023-10-08,OUT04,Retail,5,5-Booking / PO,5,5,3753891,0,0
2023-10-08,OUT05,Retail,1,1-Enquiry,15,15,12603508,0,0
2023-10-08,OUT05,Retail,2,2-Test Drive / Demo,8,8,5211741,0,0
2023-10-08,OUT05,Retail,3,3-Quotation,5,5,5773895,0,0
2023-10-08,OUT05,Retail,4,4-Negotiation,1,1,824482,0,0
2023-10-08,OUT05,Retail,5,5-Booking / PO,3,3,2419579,0,0
2023-10-08,OUT06,Retail,1,1-Enquiry,9,9,8900471,0,0
2023-10-08,OUT06,Retail,2,2-Test Drive / Demo,7,7,6416483,0,0
2023-10-08,OUT06,Retail,3,3-Quotation,9,11,10017898,0,0
2023-10-08,OUT06,Retail,4,4-Negotiation,6,7,5618093,0,0
2023-10-08,OUT06,Retail,5,5-Booking / PO,3,3,2579549,0,0
2023-10-08,OUT07,Retail,1,1-Enquiry,8,8,5233162,0,0
2023-10-08,OUT07,Retail,2,2-Test Drive / Demo,11,13,11068935,0,0
2023-10-08,OUT07,Retail,3,3-Quotation,9,9,9166081,0,0
2023-10-08,OUT07,Retail,4,4-Negotiation,2,2,1432990,0,0
2023-10-08,OUT08,Corporate & Fleet,1,1-Enquiry,7,41,53144474,0,0
2023-10-08,OUT08,Corporate & Fleet,2,2-Test Drive / Demo,2,3,3393212,0,0
2023-10-09,OUT01,Retail,1,1-Enquiry,13,13,10748395,0,0
2023-10-09,OUT01,Retail,2,2-Test Drive / Demo,23,23,20031403,0,0
2023-10-09,OUT01,Retail,3,3-Quotation,12,11,8068698,0,0
2023-10-09,OUT01,Retail,4,4-Negotiation,6,8,6953282,0,0
2023-10-09,OUT01,Retail,5,5-Booking / PO,3,3,2187523,0,0
2023-10-09,OUT02,Retail,1,1-Enquiry,17,17,13854697,0,0
2023-10-09,OUT02,Retail,2,2-Test Drive / Demo,21,21,20562625,0,0
2023-10-09,OUT02,Retail,3,3-Quotation,17,18,12622499,0,0
2023-10-09,OUT02,Retail,4,4-Negotiation,15,15,17853891,0,0
2023-10-09,OUT02,Retail,5,5-Booking / PO,4,4,2631692,0,0
2023-10-09,OUT03,Retail,1,1-Enquiry,17,17,14545365,0,0
2023-10-09,OUT03,Retail,2,2-Test Drive / Demo,11,11,8821799,0,0
2023-10-09,OUT03,Retail,3,3-Quotation,16,16,13755504,0,0
2023-10-09,OUT03,Retail,4,4-Negotiation,7,7,5802699,0,0
2023-10-09,OUT03,Retail,5,5-Booking / PO,2,2,1869620,0,0
2023-10-09,OUT04,Retail,1,1-Enquiry,22,21,17191925,0,0
2023-10-09,OUT04,Retail,2,2-Test Drive / Demo,18,18,14710748,0,0
2023-10-09,OUT04,Retail,3,3-Quotation,12,12,9929621,0,0
2023-10-09,OUT04,Retail,4,4-Negotiation,7,7,5789316,0,0
2023-10-09,OUT04,Retail,5,5-Booking / PO,4,4,2879752,0,0
2023-10-09,OUT05,Retail,1,1-Enquiry,14,14,11759899,0,0
2023-10-09,OUT05,Retail,2,2-Test Drive / Demo,8,8,5548288,0,0
2023-10-09,OUT05,Retail,3,3-Quotation,7,7,6757744,0,0
2023-10-09,OUT05,Retail,4,4-Negotiation,2,2,1718088,0,0
2023-10-09,OUT05,Retail,5,5-Booking / PO,3,3,2419579,0,0
2023-10-09,OUT06,Retail,1,1-Enquiry,9,9,9076361,0,0
2023-10-09,OUT06,Retail,2,2-Test Drive / Demo,4,4,3962708,0,0
2023-10-09,OUT06,Retail,3,3-Quotation,12,14,12471673,0,0
2023-10-09,OUT06,Retail,4,4-Negotiation,5,6,4658870,0,0
2023-10-09,OUT06,Retail,5,5-Booking / PO,4,4,3538772,0,0
2023-10-09,OUT07,Retail,1,1-Enquiry,9,9,5779444,0,0
2023-10-09,OUT07,Retail,2,2-Test Drive / Demo,8,10,8105152,0,0
2023-10-09,OUT07,Retail,3,3-Quotation,8,8,6769848,0,0
2023-10-09,OUT07,Retail,4,4-Negotiation,4,4,4120592,0,0
2023-10-09,OUT08,Corporate & Fleet,1,1-Enquiry,7,41,53144474,0,0
2023-10-09,OUT08,Corporate & Fleet,2,2-Test Drive / Demo,2,3,3393212,0,0
2023-10-10,OUT01,Retail,1,1-Enquiry,17,17,15243291,0,0
2023-10-10,OUT01,Retail,2,2-Test Drive / Demo,23,23,20410175,0,0
2023-10-10,OUT01,Retail,3,3-Quotation,12,11,7851311,0,0
2023-10-10,OUT01,Retail,4,4-Negotiation,7,9,7990319,0,0
2023-10-10,OUT01,Retail,5,5-Booking / PO,4,4,2890667,0,0
2023-10-10,OUT02,Retail,1,1-Enquiry,16,17,15303770,0,0
2023-10-10,OUT02,Retail,2,2-Test Drive / Demo,23,23,21712434,0,0
2023-10-10,OUT02,Retail,3,3-Quotation,19,20,14459452,0,0
2023-10-10,OUT02,Retail,4,4-Negotiation,11,11,13671757,0,0
2023-10-10,OUT02,Retail,5,5-Booking / PO,6,6,4766149,0,0
2023-10-10,OUT03,Retail,1,1-Enquiry,16,16,13707409,0,0
2023-10-10,OUT03,Retail,2,2-Test Drive / Demo,12,12,9157638,0,0
2023-10-10,OUT03,Retail,3,3-Quotation,16,16,14410595,0,0
2023-10-10,OUT03,Retail,4,4-Negotiation,7,7,5802699,0,0
2023-10-10,OUT03,Retail,5,5-Booking / PO,1,1,680664,0,0
2023-10-10,OUT04,Retail,1,1-Enquiry,25,24,19886737,0,0
2023-10-10,OUT04,Retail,2,2-Test Drive / Demo,14,14,10169191,0,0
2023-10-10,OUT04,Retail,3,3-Quotation,12,12,11863405,0,0
2023-10-10,OUT04,Retail,4,4-Negotiation,10,10,8019695,0,0
2023-10-10,OUT04,Retail,5,5-Booking / PO,5,5,4169486,0,0
2023-10-10,OUT05,Retail,1,1-Enquiry,15,15,13182620,0,0
2023-10-10,OUT05,Retail,2,2-Test Drive / Demo,10,10,7554451,0,0
2023-10-10,OUT05,Retail,3,3-Quotation,6,6,6149250,0,0
2023-10-10,OUT05,Retail,4,4-Negotiation,2,2,1502100,0,0
2023-10-10,OUT05,Retail,5,5-Booking / PO,2,2,1877563,0,0
2023-10-10,OUT06,Retail,1,1-Enquiry,9,9,9034082,0,0
2023-10-10,OUT06,Retail,2,2-Test Drive / Demo,5,5,4611093,0,0
2023-10-10,OUT06,Retail,3,3-Quotation,12,14,12471673,0,0
2023-10-10,OUT06,Retail,4,4-Negotiation,5,6,4658870,0,0
2023-10-10,OUT06,Retail,5,5-Booking / PO,4,4,3538772,0,0
2023-10-10,OUT07,Retail,1,1-Enquiry,13,13,10309113,0,0
2023-10-10,OUT07,Retail,2,2-Test Drive / Demo,9,11,8207483,0,0
2023-10-10,OUT07,Retail,3,3-Quotation,8,8,6769848,0,0
2023-10-10,OUT07,Retail,4,4-Negotiation,3,3,3274035,0,0
2023-10-10,OUT08,Corporate & Fleet,1,1-Enquiry,7,28,32324228,0,0
2023-10-10,OUT08,Corporate & Fleet,2,2-Test Drive / Demo,4,19,27985933,0,0
2023-10-11,OUT01,Retail,1,1-Enquiry,23,23,20805145,0,0
2023-10-11,OUT01,Retail,2,2-Test Drive / Demo,19,19,17367524,0,0
2023-10-11,OUT01,Retail,3,3-Quotation,15,14,11980953,0,0
2023-10-11,OUT01,Retail,4,4-Negotiation,11,13,9881715,0,0
2023-10-11,OUT01,Retail,5,5-Booking / PO,6,6,4564275,0,0
2023-10-11,OUT02,Retail,1,1-Enquiry,7,7,4824702,0,0
2023-10-11,OUT02,Retail,2,2-Test Drive / Demo,28,29,28389749,0,0
2023-10-11,OUT02,Retail,3,3-Quotation,27,28,22235750,0,0
2023-10-11,OUT02,Retail,4,4-Negotiation,5,5,7456517,0,0
2023-10-11,OUT02,Retail,5,5-Booking / PO,11,11,10489507,0,0
2023-10-11,OUT03,Retail,1,1-Enquiry,16,16,14133748,0,0
2023-10-11,OUT03,Retail,2,2-Test Drive / Demo,13,13,10629324,0,0
2023-10-11,OUT03,Retail,3,3-Quotation,14,14,12258559,0,0
2023-10-11,OUT03,Retail,4,4-Negotiation,11,11,9268007,0,0
2023-10-11,OUT03,Retail,5,5-Booking / PO,1,1,680664,0,0
2023-10-11,OUT04,Retail,1,1-Enquiry,21,20,18010691,0,0
2023-10-11,OUT04,Retail,2,2-Test Drive / Demo,14,14,10371440,0,0
2023-10-11,OUT04,Retail,3,3-Quotation,13,13,11602972,0,0
2023-10-11,OUT04,Retail,4,4-Negotiation,10,10,9192139,0,0
2023-10-11,OUT04,Retail,5,5-Booking / PO,6,6,4748873,0,0
2023-10-11,OUT05,Retail,1,1-Enquiry,10,10,8559605,0,0
2023-10-11,OUT05,Retail,2,2-Test Drive / Demo,11,11,9235263,0,0
2023-10-11,OUT05,Retail,3,3-Quotation,4,4,3468564,0,0
2023-10-11,OUT05,Retail,4,4-Negotiation,3,3,2967834,0,0
2023-10-11,OUT05,Retail,5,5-Booking / PO,4,4,3379663,0,0
2023-10-11,OUT06,Retail,1,1-Enquiry,11,11,10226316,0,0
2023-10-11,OUT06,Retail,2,2-Test Drive / Demo,4,4,4037143,0,0
2023-10-11,OUT06,Retail,3,3-Quotation,15,17,13813592,0,0
2023-10-11,OUT06,Retail,4,4-Negotiation,4,5,4822382,0,0
2023-10-11,OUT06,Retail,5,5-Booking / PO,5,5,4282546,0,0
2023-10-11,OUT07,Retail,1,1-Enquiry,16,16,14237941,0,0
2023-10-11,OUT07,Retail,2,2-Test Drive / Demo,8,10,7430477,0,0
2023-10-11,OUT07,Retail,3,3-Quotation,7,7,5971024,0,0
2023-10-11,OUT07,Retail,4,4-Negotiation,5,5,4757667,0,0
2023-10-11,OUT08,Corporate & Fleet,1,1-Enquiry,8,32,38408879,0,0
2023-10-11,OUT08,Corporate & Fleet,2,2-Test Drive / Demo,5,24,32502451,0,0
2023-10-12,OUT01,Retail,1,1-Enquiry,19,19,17228755,0,0
2023-10-12,OUT01,Retail,2,2-Test Drive / Demo,16,16,14512208,0,0
2023-10-12,OUT01,Retail,3,3-Quotation,19,19,16088863,0,0
2023-10-12,OUT01,Retail,4,4-Negotiation,11,11,8864630,0,0
2023-10-12,OUT01,Retail,5,5-Booking / PO,7,7,5163612,0,0
2023-10-12,OUT02,Retail,1,1-Enquiry,7,7,6140804,0,0
2023-10-12,OUT02,Retail,2,2-Test Drive / Demo,22,23,22096447,0,0
2023-10-12,OUT02,Retail,3,3-Quotation,24,25,20331384,0,0
2023-10-12,OUT02,Retail,4,4-Negotiation,10,10,10070707,0,0
2023-10-12,OUT02,Retail,5,5-Booking / PO,13,13,13397678,0,0
2023-10-12,OUT03,Retail,1,1-Enquiry,16,16,12912570,0,0
2023-10-12,OUT03,Retail,2,2-Test Drive / Demo,13,13,11047354,0,0
2023-10-12,OUT03,Retail,3,3-Quotation,15,15,12793252,0,0
2023-10-12,OUT03,Retail,4,4-Negotiation,11,11,9629249,0,0
2023-10-12,OUT03,Retail,5,5-Booking / PO,2,2,1356916,0,0
2023-10-12,OUT04,Retail,1,1-Enquiry,20,21,16763562,0,0
2023-10-12,OUT04,Retail,2,2-Test Drive / Demo,19,18,16512328,0,0
2023-10-12,OUT04,Retail,3,3-Quotation,18,18,15024946,0,0
2023-10-12,OUT04,Retail,4,4-Negotiation,11,11,10458507,0,0
2023-10-12,OUT04,Retail,5,5-Booking / PO,6,6,4748873,0,0
2023-10-12,OUT05,Retail,1,1-Enquiry,3,3,2267846,0,0
2023-10-12,OUT05,Retail,2,2-Test Drive / Demo,14,14,11285014,0,0
2023-10-12,OUT05,Retail,3,3-Quotation,7,7,7064348,0,0
2023-10-12,OUT05,Retail,4,4-Negotiation,4,4,3663153,0,0
2023-10-12,OUT05,Retail,5,5-Booking / PO,4,4,3379663,0,0
2023-10-12,OUT06,Retail,1,1-Enquiry,10,10,9104588,0,0
2023-10-12,OUT06,Retail,2,2-Test Drive / Demo,8,8,8641297,0,0
2023-10-12,OUT06,Retail,3,3-Quotation,12,13,10656864,0,0
2023-10-12,OUT06,Retail,4,4-Negotiation,7,8,7074950,0,0
2023-10-12,OUT06,Retail,5,5-Booking / PO,6,7,5825699,0,0
2023-10-12,OUT07,Retail,1,1-Enquiry,14,14,11947317,0,0
2023-10-12,OUT07,Retail,2,2-Test Drive / Demo,9,11,10081826,0,0
2023-10-12,OUT07,Retail,3,3-Quotation,8,8,6703527,0,0
2023-10-12,OUT07,Retail,4,4-Negotiation,7,7,6097984,0,0
2023-10-12,OUT08,Corporate & Fleet,1,1-Enquiry,9,35,40569782,0,0
2023-10-12,OUT08,Corporate & Fleet,2,2-Test Drive / Demo,5,24,32502451,0,0
2023-10-13,OUT01,Retail,1,1-Enquiry,14,14,12374878,0,0
2023-10-13,OUT01,Retail,2,2-Test Drive / Demo,22,22,19895994,0,0
2023-10-13,OUT01,Retail,3,3-Quotation,18,18,16067351,0,0
2023-10-13,OUT01,Retail,4,4-Negotiation,15,15,12012166,0,0
2023-10-13,OUT01,Retail,5,5-Booking / PO,7,7,5163612,0,0
2023-10-13,OUT02,Retail,1,1-Enquiry,10,10,9072047,0,0
2023-10-13,OUT02,Retail,2,2-Test Drive / Demo,18,18,18023185,0,0
2023-10-13,OUT02,Retail,3,3-Quotation,23,24,21344784,0,0
2023-10-13,OUT02,Retail,4,4-Negotiation,12,12,9752887,0,0
2023-10-13,OUT02,Retail,5,5-Booking / PO,14,14,15335692,0,0
2023-10-13,OUT03,Retail,1,1-Enquiry,15,15,13565332,0,0
2023-10-13,OUT03,Retail,2,2-Test Drive / Demo,14,14,11768201,0,0
2023-10-13,OUT03,Retail,3,3-Quotation,14,14,11771453,0,0
2023-10-13,OUT03,Retail,4,4-Negotiation,11,11,8984520,0,0
2023-10-13,OUT03,Retail,5,5-Booking / PO,5,5,4440487,0,0
2023-10-13,OUT04,Retail,1,1-Enquiry,18,19,15656593,0,0
2023-10-13,OUT04,Retail,2,2-Test Drive / Demo,15,15,12060516,0,0
2023-10-13,OUT04,Retail,3,3-Quotation,27,27,24375530,0,0
2023-10-13,OUT04,Retail,4,4-Negotiation,10,10,9598776,0,0
2023-10-13,OUT04,Retail,5,5-Booking / PO,8,8,6273485,0,0
2023-10-13,OUT05,Retail,1,1-Enquiry,5,5,3649312,0,0
2023-10-13,OUT05,Retail,2,2-Test Drive / Demo,12,12,9358367,0,0
2023-10-13,OUT05,Retail,3,3-Quotation,8,8,7139528,0,0
2023-10-13,OUT05,Retail,4,4-Negotiation,4,4,5055863,0,0
2023-10-13,OUT05,Retail,5,5-Booking / PO,6,6,5035774,0,0
2023-10-13,OUT06,Retail,1,1-Enquiry,8,8,6953889,0,0
2023-10-13,OUT06,Retail,2,2-Test Drive / Demo,11,11,11416555,0,0
2023-10-13,OUT06,Retail,3,3-Quotation,10,11,10456410,0,0
2023-10-13,OUT06,Retail,4,4-Negotiation,9,10,8040315,0,0
2023-10-13,OUT06,Retail,5,5-Booking / PO,7,8,6783758,0,0
2023-10-13,OUT07,Retail,1,1-Enquiry,10,10,8039915,0,0
2023-10-13,OUT07,Retail,2,2-Test Drive / Demo,12,13,12132480,0,0
2023-10-13,OUT07,Retail,3,3-Quotation,7,8,6226828,0,0
2023-10-13,OUT07,Retail,4,4-Negotiation,8,8,8103253,0,0
2023-10-13,OUT08,Corporate & Fleet,1,1-Enquiry,10,32,35906985,0,0
2023-10-13,OUT08,Corporate & Fleet,2,2-Test Drive / Demo,6,31,40891973,0,0
2023-10-14,OUT01,Retail,1,1-Enquiry,17,17,14324199,0,0
2023-10-14,OUT01,Retail,2,2-Test Drive / Demo,18,18,17336224,0,0
2023-10-14,OUT01,Retail,3,3-Quotation,24,24,20702373,0,0
2023-10-14,OUT01,Retail,4,4-Negotiation,13,13,9891438,0,0
2023-10-14,OUT01,Retail,5,5-Booking / PO,8,8,5762356,0,0
2023-10-14,OUT02,Retail,1,1-Enquiry,16,16,13989105,0,0
2023-10-14,OUT02,Retail,2,2-Test Drive / Demo,14,14,13453758,0,0
2023-10-14,OUT02,Retail,3,3-Quotation,21,21,19256517,0,0
2023-10-14,OUT02,Retail,4,4-Negotiation,14,14,11635384,0,0
2023-10-14,OUT02,Retail,5,5-Booking / PO,18,18,18966174,0,1
2023-10-14,OUT03,Retail,1,1-Enquiry,17,19,18209298,0,0
2023-10-14,OUT03,Retail,2,2-Test Drive / Demo,12,12,10515568,0,0
2023-10-14,OUT03,Retail,3,3-Quotation,14,14,11595452,0,0
2023-10-14,OUT03,Retail,4,4-Negotiation,12,12,9400141,0,0
2023-10-14,OUT03,Retail,5,5-Booking / PO,6,6,5206687,0,0
2023-10-14,OUT04,Retail,1,1-Enquiry,18,19,14952350,0,0
2023-10-14,OUT04,Retail,2,2-Test Drive / Demo,16,16,13466611,0,0
2023-10-14,OUT04,Retail,3,3-Quotation,27,27,22201412,0,0
2023-10-14,OUT04,Retail,4,4-Negotiation,10,10,11242022,0,0
2023-10-14,OUT04,Retail,5,5-Booking / PO,9,9,7747247,0,0
2023-10-14,OUT05,Retail,1,1-Enquiry,8,8,5667082,0,0
2023-10-14,OUT05,Retail,2,2-Test Drive / Demo,6,6,4291702,0,0
2023-10-14,OUT05,Retail,3,3-Quotation,11,11,9911191,0,0
2023-10-14,OUT05,Retail,4,4-Negotiation,5,5,5798316,0,0
2023-10-14,OUT05,Retail,5,5-Booking / PO,6,6,4951480,0,0
2023-10-14,OUT06,Retail,1,1-Enquiry,6,6,5185332,0,0
2023-10-14,OUT06,Retail,2,2-Test Drive / Demo,9,9,9721966,0,0
2023-10-14,OUT06,Retail,3,3-Quotation,9,9,7629292,0,0
2023-10-14,OUT06,Retail,4,4-Negotiation,9,11,10027512,0,0
2023-10-14,OUT06,Retail,5,5-Booking / PO,8,9,8010392,0,0
2023-10-14,OUT07,Retail,1,1-Enquiry,10,10,7739612,0,0
2023-10-14,OUT07,Retail,2,2-Test Drive / Demo,9,10,9864472,0,0
2023-10-14,OUT07,Retail,3,3-Quotation,8,9,6972802,0,0
2023-10-14,OUT07,Retail,4,4-Negotiation,9,9,8927744,0,0
2023-10-14,OUT08,Corporate & Fleet,1,1-Enquiry,14,49,54034845,0,0
2023-10-14,OUT08,Corporate & Fleet,2,2-Test Drive / Demo,6,31,40891973,0,0
2023-10-15,OUT01,Retail,1,1-Enquiry,18,18,16011913,0,0
2023-10-15,OUT01,Retail,2,2-Test Drive / Demo,18,18,16273831,0,0
2023-10-15,OUT01,Retail,3,3-Quotation,21,21,18348365,0,0
2023-10-15,OUT01,Retail,4,4-Negotiation,14,14,11649123,0,0
2023-10-15,OUT01,Retail,5,5-Booking / PO,11,11,7818032,0,0
2023-10-15,OUT02,Retail,1,1-Enquiry,21,22,18974709,0,0
2023-10-15,OUT02,Retail,2,2-Test Drive / Demo,15,15,13544034,0,0
2023-10-15,OUT02,Retail,3,3-Quotation,17,17,15685191,0,0
2023-10-15,OUT02,Retail,4,4-Negotiation,18,18,16595712,0,0
2023-10-15,OUT02,Retail,5,5-Booking / PO,20,20,20367317,0,1
2023-10-15,OUT03,Retail,1,1-Enquiry,19,20,20235706,0,0
2023-10-15,OUT03,Retail,2,2-Test Drive / Demo,13,14,12301256,0,0
2023-10-15,OUT03,Retail,3,3-Quotation,15,15,12207642,0,0
2023-10-15,OUT03,Retail,4,4-Negotiation,10,10,7010271,0,0
2023-10-15,OUT03,Retail,5,5-Booking / PO,8,8,7629081,0,0
2023-10-15,OUT04,Retail,1,1-Enquiry,19,19,14341731,0,0
2023-10-15,OUT04,Retail,2,2-Test Drive / Demo,18,19,15590689,0,0
2023-10-15,OUT04,Retail,3,3-Quotation,24,24,19435995,0,0
2023-10-15,OUT04,Retail,4,4-Negotiation,12,12,13025075,0,0
2023-10-15,OUT04,Retail,5,5-Booking / PO,12,12,10898608,0,2
2023-10-15,OUT05,Retail,1,1-Enquiry,12,12,9120587,0,0
2023-10-15,OUT05,Retail,2,2-Test Drive / Demo,4,4,3074855,0,0
2023-10-15,OUT05,Retail,3,3-Quotation,10,10,8488554,0,0
2023-10-15,OUT05,Retail,4,4-Negotiation,4,4,3334072,0,0
2023-10-15,OUT05,Retail,5,5-Booking / PO,10,10,10007343,0,0
2023-10-15,OUT06,Retail,1,1-Enquiry,7,7,6477109,0,0
2023-10-15,OUT06,Retail,2,2-Test Drive / Demo,10,10,9453818,0,0
2023-10-15,OUT06,Retail,3,3-Quotation,9,9,8513117,0,0
2023-10-15,OUT06,Retail,4,4-Negotiation,10,12,10731750,0,0
2023-10-15,OUT06,Retail,5,5-Booking / PO,8,9,8010392,0,0
2023-10-15,OUT07,Retail,1,1-Enquiry,12,12,8527227,0,0
2023-10-15,OUT07,Retail,2,2-Test Drive / Demo,9,10,9631045,0,0
2023-10-15,OUT07,Retail,3,3-Quotation,8,9,6433087,0,0
2023-10-15,OUT07,Retail,4,4-Negotiation,9,9,9111214,0,0
2023-10-15,OUT07,Retail,5,5-Booking / PO,1,1,991700,0,0
2023-10-15,OUT08,Corporate & Fleet,1,1-Enquiry,14,49,54034845,0,0
2023-10-15,OUT08,Corporate & Fleet,2,2-Test Drive / Demo,5,26,35266754,0,0
2023-10-16,OUT01,Retail,1,1-Enquiry,18,18,16003644,0,0
2023-10-16,OUT01,Retail,2,2-Test Drive / Demo,15,15,13007018,0,0
2023-10-16,OUT01,Retail,3,3-Quotation,17,17,15607501,0,0
2023-10-16,OUT01,Retail,4,4-Negotiation,15,15,12685958,0,1
2023-10-16,OUT01,Retail,5,5-Booking / PO,14,13,9627327,0,0
2023-10-16,OUT02,Retail,1,1-Enquiry,18,18,15361548,0,0
2023-10-16,OUT02,Retail,2,2-Test Drive / Demo,13,13,11235436,0,0
2023-10-16,OUT02,Retail,3,3-Quotation,16,16,15085320,0,0
2023-10-16,OUT02,Retail,4,4-Negotiation,16,16,13478735,0,0
2023-10-16,OUT02,Retail,5,5-Booking / PO,22,22,22015295,0,1
2023-10-16,OUT03,Retail,1,1-Enquiry,14,14,11944563,0,0
2023-10-16,OUT03,Retail,2,2-Test Drive / Demo,15,17,16899215,0,0
2023-10-16,OUT03,Retail,3,3-Quotation,15,15,12193253,0,0
2023-10-16,OUT03,Retail,4,4-Negotiation,11,11,8274638,0,0
2023-10-16,OUT03,Retail,5,5-Booking / PO,9,9,8275331,0,0
2023-10-16,OUT04,Retail,1,1-Enquiry,18,18,14034068,0,0
2023-10-16,OUT04,Retail,2,2-Test Drive / Demo,19,20,15275044,0,0
2023-10-16,OUT04,Retail,3,3-Quotation,20,20,15226362,0,0
2023-10-16,OUT04,Retail,4,4-Negotiation,18,18,17938663,0,0
2023-10-16,OUT04,Retail,5,5-Booking / PO,15,15,14142907,0,2
2023-10-16,OUT05,Retail,1,1-Enquiry,8,8,5609401,0,0
2023-10-16,OUT05,Retail,2,2-Test Drive / Demo,5,5,3667473,0,0
2023-10-16,OUT05,Retail,3,3-Quotation,10,10,9382025,0,0
2023-10-16,OUT05,Retail,4,4-Negotiation,5,5,3969067,0,0
2023-10-16,OUT05,Retail,5,5-Booking / PO,11,11,10649289,0,0
2023-10-16,OUT06,Retail,1,1-Enquiry,10,10,8070117,0,0
2023-10-16,OUT06,Retail,2,2-Test Drive / Demo,8,8,8137322,0,0
2023-10-16,OUT06,Retail,3,3-Quotation,9,9,8611568,0,0
2023-10-16,OUT06,Retail,4,4-Negotiation,10,11,10172266,0,0
2023-10-16,OUT06,Retail,5,5-Booking / PO,10,12,9815084,0,0
2023-10-16,OUT07,Retail,1,1-Enquiry,10,11,9870433,0,0
2023-10-16,OUT07,Retail,2,2-Test Drive / Demo,12,14,12192011,0,0
2023-10-16,OUT07,Retail,3,3-Quotation,7,8,6061348,0,0
2023-10-16,OUT07,Retail,4,4-Negotiation,7,7,6600501,0,0
2023-10-16,OUT07,Retail,5,5-Booking / PO,4,4,4179138,0,0
2023-10-16,OUT08,Corporate & Fleet,1,1-Enquiry,14,60,72168777,0,0
2023-10-16,OUT08,Corporate & Fleet,2,2-Test Drive / Demo,6,27,36135921,0,0
2023-10-17,OUT01,Retail,1,1-Enquiry,16,16,13842117,0,0
2023-10-17,OUT01,Retail,2,2-Test Drive / Demo,18,18,15809127,0,0
2023-10-17,OUT01,Retail,3,3-Quotation,13,13,13045156,0,0
2023-10-17,OUT01,Retail,4,4-Negotiation,18,18,14518800,0,1
2023-10-17,OUT01,Retail,5,5-Booking / PO,16,15,11242123,0,0
2023-10-17,OUT02,Retail,1,1-Enquiry,19,19,16546185,0,0
2023-10-17,OUT02,Retail,2,2-Test Drive / Demo,12,12,9399991,0,0
2023-10-17,OUT02,Retail,3,3-Quotation,18,18,17446228,0,0
2023-10-17,OUT02,Retail,4,4-Negotiation,15,15,12869699,0,0
2023-10-17,OUT02,Retail,5,5-Booking / PO,23,23,22870141,0,2
2023-10-17,OUT03,Retail,1,1-Enquiry,13,13,11453905,0,0
2023-10-17,OUT03,Retail,2,2-Test Drive / Demo,15,16,15169296,0,0
2023-10-17,OUT03,Retail,3,3-Quotation,12,13,11818006,0,0
2023-10-17,OUT03,Retail,4,4-Negotiation,15,15,11936348,0,0
2023-10-17,OUT03,Retail,5,5-Booking / PO,9,9,8275331,0,1
2023-10-17,OUT04,Retail,1,1-Enquiry,21,21,16420312,0,0
2023-10-17,OUT04,Retail,2,2-Test Drive / Demo,18,18,13900606,0,0
2023-10-17,OUT04,Retail,3,3-Quotation,22,23,17567692,0,0
2023-10-17,OUT04,Retail,4,4-Negotiation,16,16,14629599,0,0
